Unit,Status,Move_out,Ready_Date,DV,Move_in,DTBR,N/V/M,Insp,Insp_status,Paint,Paint_status,MR,MR_Status,HK,HK_Status,CC,CC_status,Assign,W_D,QC,P,B,U,Notes,Note_Text,Has_Note_Context,Note_Category,Has_Assignment,Is_MoveIn_Present,Is_Ready_Declared,Is_Vacant,Is_SMI,Is_On_Notice,Is_Allowed_Phase,Is_QC_Done,Aging_Business_Days,Aging,Task_State,Task_Completion_Ratio,Table_Current_Task,Table_Next_Task,Is_Task_Stalled,Status_Norm,Is_Unit_Ready,Is_Unit_Ready_For_Moving,In_Turn_Execution,Move_In_Happened,Operational_State,Prevention_Risk_Flag,Attention_Badge,Days_To_MoveIn,Inspection_SLA_Breach,SLA_Breach,SLA_MoveIn_Breach,Plan_Breach,snapshot_date
Unit 5-17-0310,Vacant ready,2026-01-22 00:00:00,2026-02-02 00:00:00,29,,,VACANT,2026-01-23 00:00:00,Done,2026-01-26 00:00:00,Done,2026-01-27 00:00:00,Done,2026-01-30 00:00:00,Done,2026-02-02 00:00:00,Done,Total,Yes,No,5,17,0310,[HOLD:Microwave| dmage ],[HOLD:Microwave| dmage ],True,HOLD,False,False,True,True,False,False,True,False,21,21–30,All Tasks Complete,100.0,Inspection,Paint,False,vacant ready,True,False,False,False,Apartment Ready,False,🟢 Apartment Ready,,False,False,False,False,2026-02-20
Unit 7-TH1-0104,Vacant ready,2026-01-26 00:00:00,2026-02-06 00:00:00,25,,,VACANT,2026-01-27 00:00:00,Done,2026-01-28 00:00:00,Done,2026-01-29 00:00:00,Done,2026-02-03 00:00:00,Done,2026-02-04 00:00:00,Done,Brad,Yes stack ,No,7,TH1,0104,,,False,,True,False,True,True,False,False,True,False,19,21–30,All Tasks Complete,100.0,Inspection,Paint,False,vacant ready,True,False,False,False,Apartment Ready,False,🟢 Apartment Ready,,False,False,False,False,2026-02-20
Unit 8-01-2034,Vacant ready,2026-01-26 00:00:00,2026-02-06 00:00:00,25,,,VACANT,2026-01-27 00:00:00,Done,2026-01-28 00:00:00,Done,2026-01-29 00:00:00,Done,2026-02-03 00:00:00,Done,2026-02-04 00:00:00,Done,Michael ,Yes,No,8,01,2034,,,False,,True,False,True,True,False,False,True,False,19,21–30,All Tasks Complete,100.0,Inspection,Paint,False,vacant ready,True,False,False,False,Apartment Ready,False,🟢 Apartment Ready,,False,False,False,False,2026-02-20
Unit 7-02-0116,Vacant ready,2026-01-24 00:00:00,2026-02-04 00:00:00,27,,,VACANT,2026-01-26 00:00:00,Done,2026-01-27 00:00:00,Done,2026-01-28 00:00:00,Done,2026-02-02 00:00:00,Done,2026-02-03 00:00:00,Done,Brad,Yes,No,7,02,0116,,,False,,True,False,True,True,False,False,True,False,19,21–30,All Tasks Complete,100.0,Inspection,Paint,False,vacant ready,True,False,False,False,Apartment Ready,False,🟢 Apartment Ready,,False,False,False,False,2026-02-20
Unit 8-01-1048,Vacant ready,2026-01-29 00:00:00,2026-02-09 00:00:00,22,,,VACANT,2026-01-30 00:00:00,Done,2026-02-02 00:00:00,Done,2026-02-03 00:00:00,Done,2026-02-06 00:00:00,Done,2026-02-09 00:00:00,Done,Michael ,Yes,No,8,01,1048,,,False,,True,False,True,True,False,False,True,False,16,21–30,All Tasks Complete,100.0,Inspection,Paint,False,vacant ready,True,False,False,False,Apartment Ready,False,🟢 Apartment Ready,,False,False,False,False,2026-02-20
Unit 5-18-0206,Vacant not ready,2026-01-31 00:00:00,2026-02-11 00:00:00,20,2026-02-27 00:00:00,-7.0,SMI,2026-02-02 00:00:00,Done,2026-02-03 00:00:00,In Progress,2026-02-04 00:00:00,In Progress,2026-02-09 00:00:00,In Progress,2026-02-10 00:00:00,Scheduled,Total,Yes,No,5,18,0206,,,False,,False,True,True,False,True,False,True,False,14,11–20,In Progress,20.0,Paint,MR,False,vacant not ready,False,False,False,False,In Progress,False,📅 Scheduled to Move In,7.0,False,False,False,True,2026-02-20
Unit 5-18-0346,Vacant ready,2026-02-02 00:00:00,2026-02-12 00:00:00,18,,,VACANT,2026-02-03 00:00:00,Done,2026-02-04 00:00:00,Done,2026-02-05 00:00:00,Done,2026-02-10 00:00:00,Done,2026-02-11 00:00:00,Done,Total,Yes,No,5,18,0346,,,False,,False,False,True,True,False,False,True,False,14,11–20,All Tasks Complete,100.0,Inspection,Paint,False,vacant ready,True,False,False,False,Apartment Ready,False,🟢 Apartment Ready,,False,False,False,False,2026-02-20
Unit 5-17-0114,Vacant not ready,2026-02-05 00:00:00,2026-02-15 00:00:00,15,2026-02-25 00:00:00,-5.0,SMI,2026-02-06 00:00:00,Done,2026-02-09 00:00:00,In Progress,2026-02-10 00:00:00,In Progress,2026-02-13 00:00:00,In Progress,2026-02-16 00:00:00,Scheduled,Total,Yes,No,5,17,0114,,,False,,False,True,True,False,True,False,True,False,11,11–20,In Progress,20.0,Paint,MR,False,vacant not ready,False,False,False,False,In Progress,False,📅 Scheduled to Move In,5.0,False,False,False,True,2026-02-20
Unit 5-15-0102,Vacant not ready,2026-02-06 00:00:00,2026-02-16 00:00:00,14,2026-02-21 00:00:00,-1.0,SMI,2026-02-09 00:00:00,Done,2026-02-10 00:00:00,In Progress,2026-02-11 00:00:00,In Progress,2026-02-16 00:00:00,In Progress,2026-02-17 00:00:00,Scheduled,Total,Yes,No,5,15,0102,,,False,,False,True,True,False,True,False,True,False,10,11–20,In Progress,20.0,Paint,MR,False,vacant not ready,False,False,False,False,In Progress,False,📅 Scheduled to Move In,1.0,False,False,True,True,2026-02-20
Unit 5-02-0306,Vacant not ready,2026-02-09 00:00:00,2026-02-19 00:00:00,11,2026-03-06 00:00:00,-14.0,SMI,2026-02-10 00:00:00,Done,2026-02-11 00:00:00,In Progress,2026-02-12 00:00:00,In Progress,2026-02-17 00:00:00,In Progress,2026-02-18 00:00:00,Scheduled,Total,Yes,No,5,02,0306,,,False,,False,True,True,False,True,False,True,False,9,11–20,In Progress,20.0,Paint,MR,False,vacant not ready,False,False,False,False,In Progress,False,📅 Scheduled to Move In,14.0,False,False,False,True,2026-02-20
Unit 5-18-0310,Vacant not ready,2026-02-07 00:00:00,2026-02-17 00:00:00,13,,,VACANT,2026-02-09 00:00:00,Done,2026-02-10 00:00:00,In Progress,2026-02-11 00:00:00,In Progress,2026-02-16 00:00:00,In Progress,2026-02-17 00:00:00,Scheduled,Total,No,No,5,18,0310,,,False,,False,False,True,True,False,False,True,False,9,11–20,In Progress,20.0,Paint,MR,True,vacant not ready,False,False,True,False,Work Stalled,True,⏸️ Work Stalled,,False,False,False,True,2026-02-20
Unit 8-01-3107,Vacant not ready,2026-02-08 00:00:00,2026-02-18 00:00:00,12,,,VACANT,2026-02-09 00:00:00,Done,2026-02-10 00:00:00,In Progress,2026-02-11 00:00:00,Scheduled,2026-02-16 00:00:00,In Progress,2026-02-17 00:00:00,Scheduled,Miguel G,Yes,No,8,01,3107,,,False,,True,False,True,True,False,False,True,False,9,11–20,In Progress,20.0,Paint,MR,True,vacant not ready,False,False,True,False,Work Stalled,False,⏸️ Work Stalled,,False,False,False,True,2026-02-20
Unit 7-02-0201,Vacant not ready,2026-02-07 00:00:00,2026-02-17 00:00:00,13,,,VACANT,2026-02-09 00:00:00,Done,2026-02-10 00:00:00,In Progress,2026-02-11 00:00:00,Scheduled,2026-02-16 00:00:00,In Progress,2026-02-17 00:00:00,Scheduled,Miguel G,Yes,No,7,02,0201,,,False,,True,False,True,True,False,False,True,False,9,11–20,In Progress,20.0,Paint,MR,True,vacant not ready,False,False,True,False,Work Stalled,False,⏸️ Work Stalled,,False,False,False,True,2026-02-20
Unit 7-10-0306,Vacant not ready,2026-02-09 00:00:00,2026-02-19 00:00:00,11,,,VACANT,2026-02-10 00:00:00,Done,2026-02-11 00:00:00,In Progress,2026-02-12 00:00:00,Scheduled,2026-02-17 00:00:00,In Progress,2026-02-18 00:00:00,Scheduled,Miguel G,Yes stack ,No,7,10,0306,,,False,,True,False,True,True,False,False,True,False,9,11–20,In Progress,20.0,Paint,MR,True,vacant not ready,False,False,True,False,Work Stalled,False,⏸️ Work Stalled,,False,False,False,True,2026-02-20
Unit 5-09-0109,Vacant not ready,2026-02-10 00:00:00,2026-02-20 00:00:00,10,,,VACANT,2026-02-11 00:00:00,Done,2026-02-12 00:00:00,In Progress,2026-02-13 00:00:00,In Progress,2026-02-18 00:00:00,In Progress,2026-02-19 00:00:00,Scheduled,Total,Yes,No,5,09,0109,,,False,,False,False,True,True,False,False,True,False,8,1–10,In Progress,20.0,Paint,MR,True,vacant not ready,False,False,True,False,Work Stalled,True,⏸️ Work Stalled,,False,False,False,True,2026-02-20
Unit 7-03-0109,Vacant not ready,2026-02-11 00:00:00,2026-02-21 00:00:00,9,2026-02-26 00:00:00,-6.0,SMI,2026-02-12 00:00:00,Done,2026-02-13 00:00:00,In Progress,2026-02-16 00:00:00,Scheduled,2026-02-19 00:00:00,In Progress,2026-02-20 00:00:00,Done,Brad,No,No,7,03,0109,,,False,,True,True,True,False,True,False,True,False,7,1–10,In Progress,40.0,Paint,MR,False,vacant not ready,False,False,False,False,In Progress,False,📅 Scheduled to Move In,6.0,False,False,False,False,2026-02-20
Unit 5-17-0202,Vacant not ready,2026-02-11 00:00:00,2026-02-21 00:00:00,9,2026-03-03 00:00:00,-11.0,SMI,2026-02-12 00:00:00,Done,2026-02-13 00:00:00,In Progress,2026-02-16 00:00:00,In Progress,2026-02-19 00:00:00,In Progress,2026-02-20 00:00:00,Scheduled,Total,Yes,No,5,17,0202,,,False,,False,True,True,False,True,False,True,False,7,1–10,In Progress,20.0,Paint,MR,False,vacant not ready,False,False,False,False,In Progress,False,📅 Scheduled to Move In,11.0,False,False,False,False,2026-02-20
Unit 5-11-0303,Vacant not ready,2026-02-12 00:00:00,2026-02-22 00:00:00,8,,,VACANT,2026-02-13 00:00:00,Done,2026-02-16 00:00:00,In Progress,2026-02-17 00:00:00,In Progress,2026-02-20 00:00:00,In Progress,2026-02-23 00:00:00,Scheduled,Total,Yes,No,5,11,0303,,,False,,False,False,True,True,False,False,True,False,6,1–10,In Progress,20.0,Paint,MR,True,vacant not ready,False,False,True,False,Work Stalled,True,⏸️ Work Stalled,,False,False,False,False,2026-02-20
Unit 8-01-2041,Vacant not ready,2026-02-12 00:00:00,2026-02-17 00:00:00,8,,,VACANT,2026-02-13 00:00:00,Done,2026-02-16 00:00:00,In Progress,2026-02-17 00:00:00,Scheduled,2026-02-20 00:00:00,In Progress,2026-02-23 00:00:00,Scheduled,Miguel G,Yes,No,8,01,2041,,,False,,True,False,True,True,False,False,True,False,6,1–10,In Progress,20.0,Paint,MR,True,vacant not ready,False,False,True,False,Work Stalled,False,⏸️ Work Stalled,,False,False,False,True,2026-02-20
Unit 7-TH1-0101,Vacant not ready,2026-02-13 00:00:00,2026-02-23 00:00:00,7,2026-02-28 00:00:00,-8.0,SMI,2026-02-16 00:00:00,Done,2026-02-17 00:00:00,In Progress,2026-02-18 00:00:00,Scheduled,2026-02-23 00:00:00,In Progress,2026-02-24 00:00:00,Scheduled,Brad,Yes stack ,No,7,TH1,0101,,,False,,True,True,True,False,True,False,True,False,5,1–10,In Progress,20.0,Paint,MR,False,vacant not ready,False,False,False,False,In Progress,False,📅 Scheduled to Move In,8.0,False,False,False,False,2026-02-20
Unit 8-01-3040,Vacant not ready,2026-02-15 00:00:00,2026-02-25 00:00:00,5,2026-02-28 00:00:00,-8.0,SMI,2026-02-16 00:00:00,Done,2026-02-17 00:00:00,In Progress,2026-02-18 00:00:00,Scheduled,2026-02-23 00:00:00,In Progress,2026-02-24 00:00:00,Scheduled,Michael ,Yes,No,8,01,3040,,,False,,True,True,True,False,True,False,True,False,4,1–10,In Progress,20.0,Paint,MR,False,vacant not ready,False,False,False,False,In Progress,False,📅 Scheduled to Move In,8.0,False,False,False,False,2026-02-20
Unit 7-10-0107,Vacant not ready,2026-02-15 00:00:00,2026-02-25 00:00:00,5,,,VACANT,2026-02-16 00:00:00,Done,2026-02-17 00:00:00,In Progress,2026-02-18 00:00:00,Scheduled,2026-02-23 00:00:00,In Progress,2026-02-24 00:00:00,Done,Miguel G,Yes stack ,No,7,10,0107,,,False,,True,False,True,True,False,False,True,False,4,1–10,In Progress,40.0,Paint,MR,True,vacant not ready,False,False,True,False,Work Stalled,False,⏸️ Work Stalled,,False,False,False,False,2026-02-20
Unit 7-07-0202,Vacant not ready,2026-02-16 00:00:00,2026-02-25 00:00:00,4,2026-03-06 00:00:00,-14.0,SMI,2026-02-17 00:00:00,Done,2026-02-18 00:00:00,In Progress,2026-02-19 00:00:00,Scheduled,2026-02-24 00:00:00,In Progress,2026-02-25 00:00:00,Scheduled,Brad,No,No,7,07,0202,[ISSUE:Wether | weather storm  freezes],[ISSUE:Wether | weather storm  freezes],True,ISSUE,True,True,True,False,True,False,True,False,4,1–10,In Progress,20.0,Paint,MR,False,vacant not ready,False,False,False,False,In Progress,False,📅 Scheduled to Move In,14.0,False,False,False,False,2026-02-20
Unit 7-06-0209,Vacant not ready,2026-02-16 00:00:00,2026-03-03 00:00:00,4,,,VACANT,2026-02-17 00:00:00,Done,2026-02-18 00:00:00,In Progress,2026-02-19 00:00:00,Scheduled,2026-02-24 00:00:00,In Progress,2026-02-25 00:00:00,Scheduled,Miguel G,Yes,No,7,06,0209,,,False,,True,False,True,True,False,False,True,False,4,1–10,In Progress,20.0,Paint,MR,True,vacant not ready,False,False,True,False,Work Stalled,False,⏸️ Work Stalled,,False,False,False,False,2026-02-20
Unit 7-09-0103,Vacant not ready,2026-02-18 00:00:00,2026-03-05 00:00:00,2,,,VACANT,2026-02-19 00:00:00,Scheduled,2026-02-20 00:00:00,Scheduled,2026-02-23 00:00:00,Scheduled,2026-02-26 00:00:00,Scheduled,2026-02-27 00:00:00,Scheduled,Miguel G,,No,7,09,0103,,,False,,True,False,True,True,False,False,True,False,2,1–10,In Progress,0.0,Inspection,Paint,False,vacant not ready,False,False,True,False,In Progress,True,🟡 Needs Attention,,True,False,False,False,2026-02-20
Unit 5-03-0227,Vacant not ready,2026-02-18 00:00:00,2026-02-28 00:00:00,2,,,VACANT,2026-02-19 00:00:00,Scheduled,2026-02-20 00:00:00,Scheduled,2026-02-23 00:00:00,Scheduled,2026-02-26 00:00:00,Scheduled,2026-02-27 00:00:00,Scheduled,Total,Yes,No,5,03,0227,[ISSUE:Wether | weather storm  freezes],[ISSUE:Wether | weather storm  freezes],True,ISSUE,False,False,True,True,False,False,True,False,2,1–10,In Progress,0.0,Inspection,Paint,False,vacant not ready,False,False,True,False,In Progress,True,🟡 Needs Attention,,True,False,False,False,2026-02-20
Unit 7-11-0416,Vacant not ready,2026-02-18 00:00:00,2026-03-08 00:00:00,2,2026-02-28 00:00:00,-8.0,SMI,2026-02-19 00:00:00,Scheduled,2026-02-20 00:00:00,Scheduled,2026-02-23 00:00:00,Scheduled,2026-02-26 00:00:00,Scheduled,2026-02-27 00:00:00,Scheduled,Brad,,No,7,11,0416,,,False,,True,True,True,False,True,False,True,False,2,1–10,In Progress,0.0,Inspection,Paint,False,vacant not ready,False,False,False,False,In Progress,False,📅 Scheduled to Move In,8.0,False,False,False,False,2026-02-20
Unit 5-17-0104,Vacant not ready,2026-02-18 00:00:00,2026-02-28 00:00:00,2,,,VACANT,2026-02-19 00:00:00,Scheduled,2026-02-20 00:00:00,Scheduled,2026-02-23 00:00:00,Scheduled,2026-02-26 00:00:00,Scheduled,2026-02-27 00:00:00,Scheduled,Total,,No,5,17,0104,[ISSUE:Wether | weather storm  freezes],[ISSUE:Wether | weather storm  freezes],True,ISSUE,False,False,True,True,False,False,True,False,2,1–10,In Progress,0.0,Inspection,Paint,False,vacant not ready,False,False,True,False,In Progress,True,🟡 Needs Attention,,True,False,False,False,2026-02-20
Unit 5-10-0203,Vacant not ready,2026-02-18 00:00:00,2026-02-28 00:00:00,2,,,VACANT,2026-02-19 00:00:00,Scheduled,2026-02-20 00:00:00,Scheduled,2026-02-23 00:00:00,Scheduled,2026-02-26 00:00:00,Scheduled,2026-02-27 00:00:00,Scheduled,Total,,No,5,10,0203,,,False,,False,False,True,True,False,False,True,False,2,1–10,In Progress,0.0,Inspection,Paint,False,vacant not ready,False,False,True,False,In Progress,True,🟡 Needs Attention,,True,False,False,False,2026-02-20
Unit 5-18-0125,Vacant not ready,2026-02-19 00:00:00,2026-03-05 00:00:00,1,,,VACANT,2026-02-20 00:00:00,Scheduled,2026-02-23 00:00:00,Scheduled,2026-02-24 00:00:00,Scheduled,2026-02-27 00:00:00,Scheduled,2026-03-02 00:00:00,Scheduled,Total,,No,5,18,0125,,,False,,False,False,True,True,False,False,True,False,1,1–10,In Progress,0.0,Inspection,Paint,False,vacant not ready,False,False,True,False,In Progress,True,🟡 Needs Attention,,False,False,False,False,2026-02-20
Unit 5-17-0207,On Notice ,2026-02-21 00:00:00,2026-03-01 00:00:00,-1,2026-03-21 00:00:00,-29.0,NOTICE + SMI,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,Total,,No,5,17,0207,,,False,,False,True,True,False,True,True,True,False,0,,Not Started,0.0,Inspection,Paint,False,on notice,False,False,False,False,On Notice - Scheduled,False,📋 On Notice - Scheduled,29.0,False,False,False,False,2026-02-20
Unit 5-03-0133,On Notice ,2026-02-21 00:00:00,2026-03-07 00:00:00,-1,,,NOTICE,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,Total,,No,5,03,0133,,,False,,False,False,True,False,False,True,True,False,0,,Not Started,0.0,Inspection,Paint,False,on notice,False,False,False,False,On Notice,False,📋 On Notice,,False,False,False,False,2026-02-20
Unit 8-01-3036,On Notice ,2026-02-22 00:00:00,2026-03-02 00:00:00,-2,2026-03-07 00:00:00,-15.0,NOTICE + SMI,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,Michael ,,No,8,01,3036,,,False,,True,True,True,False,True,True,True,False,0,,Not Started,0.0,Inspection,Paint,False,on notice,False,False,False,False,On Notice - Scheduled,False,📋 On Notice - Scheduled,15.0,False,False,False,False,2026-02-20
Unit 5-17-0204,On Notice ,2026-02-23 00:00:00,2026-03-07 00:00:00,-3,,,NOTICE,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,Total,,No,5,17,0204,,,False,,False,False,True,False,False,True,True,False,-1,,Not Started,0.0,Inspection,Paint,False,on notice,False,False,False,False,On Notice,False,📋 On Notice,,False,False,False,False,2026-02-20
Unit 7-07-0107,On Notice ,2026-02-25 00:00:00,2026-03-05 00:00:00,-5,,,NOTICE,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,Brad,,No,7,07,0107,,,False,,True,False,True,False,False,True,True,False,-3,,Not Started,0.0,Inspection,Paint,False,on notice,False,False,False,False,On Notice,False,📋 On Notice,,False,False,False,False,2026-02-20
Unit 8-01-1001,On Notice ,2026-03-01 00:00:00,2026-03-14 00:00:00,-9,,,NOTICE,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,Michael ,,No,8,01,1001,,,False,,True,False,True,False,False,True,True,False,-5,,Not Started,0.0,Inspection,Paint,False,on notice,False,False,False,False,On Notice,False,📋 On Notice,,False,False,False,False,2026-02-20
Unit 8-01-2011,On Notice ,2026-03-01 00:00:00,2026-03-14 00:00:00,-9,,,NOTICE,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,Michael ,,No,8,01,2011,,,False,,True,False,True,False,False,True,True,False,-5,,Not Started,0.0,Inspection,Paint,False,on notice,False,False,False,False,On Notice,False,📋 On Notice,,False,False,False,False,2026-02-20
Unit 7-10-0203,On Notice ,2026-02-28 00:00:00,2026-03-08 00:00:00,-8,,,NOTICE,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,Brad,,No,7,10,0203,,,False,,True,False,True,False,False,True,True,False,-5,,Not Started,0.0,Inspection,Paint,False,on notice,False,False,False,False,On Notice,False,📋 On Notice,,False,False,False,False,2026-02-20
Unit 5-18-0439,On Notice ,2026-03-02 00:00:00,2026-03-14 00:00:00,-10,,,NOTICE,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,Total,,No,5,18,0439,,,False,,False,False,True,False,False,True,True,False,-6,,Not Started,0.0,Inspection,Paint,False,on notice,False,False,False,False,On Notice,False,📋 On Notice,,False,False,False,False,2026-02-20
Unit 7-04-0305,On Notice ,2026-03-04 00:00:00,2026-03-14 00:00:00,-12,,,NOTICE,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,Brad,,No,7,04,0305,,,False,,True,False,True,False,False,True,True,False,-8,,Not Started,0.0,Inspection,Paint,False,on notice,False,False,False,False,On Notice,False,📋 On Notice,,False,False,False,False,2026-02-20
Unit 7-04-0311,On Notice ,2026-03-06 00:00:00,2026-03-16 00:00:00,-14,,,NOTICE,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,Brad,,No,7,04,0311,,,False,,True,False,True,False,False,True,True,False,-10,,Not Started,0.0,Inspection,Paint,False,on notice,False,False,False,False,On Notice,False,📋 On Notice,,False,False,False,False,2026-02-20
Unit 7-10-0101,On Notice ,2026-03-09 00:00:00,2026-03-21 00:00:00,-17,,,NOTICE,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,Brad,,No,7,10,0101,,,False,,True,False,True,False,False,True,True,False,-11,,Not Started,0.0,Inspection,Paint,False,on notice,False,False,False,False,On Notice,False,📋 On Notice,,False,False,False,False,2026-02-20
Unit 7-TH1-0102,On Notice ,2026-03-09 00:00:00,2026-03-21 00:00:00,-17,,,NOTICE,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,Brad,,No,7,TH1,0102,,,False,,True,False,True,False,False,True,True,False,-11,,Not Started,0.0,Inspection,Paint,False,on notice,False,False,False,False,On Notice,False,📋 On Notice,,False,False,False,False,2026-02-20
Unit 7-th2-0101,On Notice ,2026-03-09 00:00:00,2026-03-21 00:00:00,-17,,,NOTICE,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,,No,7,th2,0101,,,False,,False,False,True,False,False,True,True,False,-11,,Not Started,0.0,Inspection,Paint,False,on notice,False,False,False,False,On Notice,False,📋 On Notice,,False,False,False,False,2026-02-20
Unit 7-03-0304,On Notice ,2026-03-10 00:00:00,2026-03-24 00:00:00,-18,,,NOTICE,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,Brad,,No,7,03,0304,,,False,,True,False,True,False,False,True,True,False,-12,,Not Started,0.0,Inspection,Paint,False,on notice,False,False,False,False,On Notice,False,📋 On Notice,,False,False,False,False,2026-02-20
